Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
73,drone_8,11.899,5.341,7.917,3.939,"1.2686419920088379,13.147669528927096,0.4739172566023097;11.722063614915397,14.946395349173926,0.456834988016712;18.490838515993577,10.851314868959594,0.6359301039237047;15.274620811147585,14.327682662184666,0.7482967005257972;12.285751464433764,16.50810834874739,1.5904070532221166;18.220327306148544,7.807375179160548,0.4983118525016469;17.874551629131464,10.200152623123401,0.7310922398240679;10.339795062767898,14.574688301357062,0.3183678034341834;13.660444111371971,9.141637143335636,0.7192209918060126;16.645175757560132,8.07524480563955,0.8898293729257217;11.608936071185704,19.51946152850075,0.3670063511535455;18.180888303900293,17.710105458041426,1.7550865549352914;5.603314206923406,15.061499433687663,0.33291542511302596;14.393965258284949,16.773528863435523,0.32552247964260006;17.96258746017754,2.3354113635682663,1.9896278092362185;0.5353048677538491,3.534819999470317,0.45035220644589824;1.2426497727961934,13.00584415422708,0.6720077458859599;11.850219754586075,9.301132494493988,0.49467122159440513;16.212468771955393,12.990915468807469,0.21367239747307137;6.566480696031519,16.16939173633851,2.2636597774896576;6.6496508104053795,11.09476684524001,2.2171136207639046;0.7287794471806972,9.206463614733952,0.34482294581450823;14.459754327837723,2.016083265541253,1.0093885978789328"
73,drone_9,7.604,6.483,7.917,3.939,"1.2686419920088379,13.147669528927096,0.4739172566023097;11.722063614915397,14.946395349173926,0.456834988016712;18.490838515993577,10.851314868959594,0.6359301039237047;15.274620811147585,14.327682662184666,0.7482967005257972;12.285751464433764,16.50810834874739,1.5904070532221166;18.220327306148544,7.807375179160548,0.4983118525016469;17.874551629131464,10.200152623123401,0.7310922398240679;10.339795062767898,14.574688301357062,0.3183678034341834;13.660444111371971,9.141637143335636,0.7192209918060126;16.645175757560132,8.07524480563955,0.8898293729257217;11.608936071185704,19.51946152850075,0.3670063511535455;18.180888303900293,17.710105458041426,1.7550865549352914;5.603314206923406,15.061499433687663,0.33291542511302596;14.393965258284949,16.773528863435523,0.32552247964260006;17.96258746017754,2.3354113635682663,1.9896278092362185;0.5353048677538491,3.534819999470317,0.45035220644589824;1.2426497727961934,13.00584415422708,0.6720077458859599;11.850219754586075,9.301132494493988,0.49467122159440513;16.212468771955393,12.990915468807469,0.21367239747307137;6.566480696031519,16.16939173633851,2.2636597774896576;6.6496508104053795,11.09476684524001,2.2171136207639046;0.7287794471806972,9.206463614733952,0.34482294581450823;14.459754327837723,2.016083265541253,1.0093885978789328"
74,drone_0,8.357,7.933,7.917,3.939,"1.2686419920088379,13.147669528927096,0.4739172566023097;11.722063614915397,14.946395349173926,0.456834988016712;18.490838515993577,10.851314868959594,0.6359301039237047;15.274620811147585,14.327682662184666,0.7482967005257972;12.285751464433764,16.50810834874739,1.5904070532221166;18.220327306148544,7.807375179160548,0.4983118525016469;17.874551629131464,10.200152623123401,0.7310922398240679;10.339795062767898,14.574688301357062,0.3183678034341834;13.660444111371971,9.141637143335636,0.7192209918060126;16.645175757560132,8.07524480563955,0.8898293729257217;11.608936071185704,19.51946152850075,0.3670063511535455;18.180888303900293,17.710105458041426,1.7550865549352914;5.603314206923406,15.061499433687663,0.33291542511302596;14.393965258284949,16.773528863435523,0.32552247964260006;17.96258746017754,2.3354113635682663,1.9896278092362185;0.5353048677538491,3.534819999470317,0.45035220644589824;1.2426497727961934,13.00584415422708,0.6720077458859599;11.850219754586075,9.301132494493988,0.49467122159440513;16.212468771955393,12.990915468807469,0.21367239747307137;6.566480696031519,16.16939173633851,2.2636597774896576;6.6496508104053795,11.09476684524001,2.2171136207639046;0.7287794471806972,9.206463614733952,0.34482294581450823;14.459754327837723,2.016083265541253,1.0093885978789328"
74,drone_1,8.064,6.769,7.917,3.939,"1.2686419920088379,13.147669528927096,0.4739172566023097;11.722063614915397,14.946395349173926,0.456834988016712;18.490838515993577,10.851314868959594,0.6359301039237047;15.274620811147585,14.327682662184666,0.7482967005257972;12.285751464433764,16.50810834874739,1.5904070532221166;18.220327306148544,7.807375179160548,0.4983118525016469;17.874551629131464,10.200152623123401,0.7310922398240679;10.339795062767898,14.574688301357062,0.3183678034341834;13.660444111371971,9.141637143335636,0.7192209918060126;16.645175757560132,8.07524480563955,0.8898293729257217;11.608936071185704,19.51946152850075,0.3670063511535455;18.180888303900293,17.710105458041426,1.7550865549352914;5.603314206923406,15.061499433687663,0.33291542511302596;14.393965258284949,16.773528863435523,0.32552247964260006;17.96258746017754,2.3354113635682663,1.9896278092362185;0.5353048677538491,3.534819999470317,0.45035220644589824;1.2426497727961934,13.00584415422708,0.6720077458859599;11.850219754586075,9.301132494493988,0.49467122159440513;16.212468771955393,12.990915468807469,0.21367239747307137;6.566480696031519,16.16939173633851,2.2636597774896576;6.6496508104053795,11.09476684524001,2.2171136207639046;0.7287794471806972,9.206463614733952,0.34482294581450823;14.459754327837723,2.016083265541253,1.0093885978789328"
74,drone_2,9.645,10.113,7.917,3.939,"1.2686419920088379,13.147669528927096,0.4739172566023097;11.722063614915397,14.946395349173926,0.456834988016712;18.490838515993577,10.851314868959594,0.6359301039237047;15.274620811147585,14.327682662184666,0.7482967005257972;12.285751464433764,16.50810834874739,1.5904070532221166;18.220327306148544,7.807375179160548,0.4983118525016469;17.874551629131464,10.200152623123401,0.7310922398240679;10.339795062767898,14.574688301357062,0.3183678034341834;13.660444111371971,9.141637143335636,0.7192209918060126;16.645175757560132,8.07524480563955,0.8898293729257217;11.608936071185704,19.51946152850075,0.3670063511535455;18.180888303900293,17.710105458041426,1.7550865549352914;5.603314206923406,15.061499433687663,0.33291542511302596;14.393965258284949,16.773528863435523,0.32552247964260006;17.96258746017754,2.3354113635682663,1.9896278092362185;0.5353048677538491,3.534819999470317,0.45035220644589824;1.2426497727961934,13.00584415422708,0.6720077458859599;11.850219754586075,9.301132494493988,0.49467122159440513;16.212468771955393,12.990915468807469,0.21367239747307137;6.566480696031519,16.16939173633851,2.2636597774896576;6.6496508104053795,11.09476684524001,2.2171136207639046;0.7287794471806972,9.206463614733952,0.34482294581450823;14.459754327837723,2.016083265541253,1.0093885978789328"
74,drone_3,9.369,5.237,7.917,3.939,"1.2686419920088379,13.147669528927096,0.4739172566023097;11.722063614915397,14.946395349173926,0.456834988016712;18.490838515993577,10.851314868959594,0.6359301039237047;15.274620811147585,14.327682662184666,0.7482967005257972;12.285751464433764,16.50810834874739,1.5904070532221166;18.220327306148544,7.807375179160548,0.4983118525016469;17.874551629131464,10.200152623123401,0.7310922398240679;10.339795062767898,14.574688301357062,0.3183678034341834;13.660444111371971,9.141637143335636,0.7192209918060126;16.645175757560132,8.07524480563955,0.8898293729257217;11.608936071185704,19.51946152850075,0.3670063511535455;18.180888303900293,17.710105458041426,1.7550865549352914;5.603314206923406,15.061499433687663,0.33291542511302596;14.393965258284949,16.773528863435523,0.32552247964260006;17.96258746017754,2.3354113635682663,1.9896278092362185;0.5353048677538491,3.534819999470317,0.45035220644589824;1.2426497727961934,13.00584415422708,0.6720077458859599;11.850219754586075,9.301132494493988,0.49467122159440513;16.212468771955393,12.990915468807469,0.21367239747307137;6.566480696031519,16.16939173633851,2.2636597774896576;6.6496508104053795,11.09476684524001,2.2171136207639046;0.7287794471806972,9.206463614733952,0.34482294581450823;14.459754327837723,2.016083265541253,1.0093885978789328"
74,drone_4,9.330,8.210,7.917,3.939,"1.2686419920088379,13.147669528927096,0.4739172566023097;11.722063614915397,14.946395349173926,0.456834988016712;18.490838515993577,10.851314868959594,0.6359301039237047;15.274620811147585,14.327682662184666,0.7482967005257972;12.285751464433764,16.50810834874739,1.5904070532221166;18.220327306148544,7.807375179160548,0.4983118525016469;17.874551629131464,10.200152623123401,0.7310922398240679;10.339795062767898,14.574688301357062,0.3183678034341834;13.660444111371971,9.141637143335636,0.7192209918060126;16.645175757560132,8.07524480563955,0.8898293729257217;11.608936071185704,19.51946152850075,0.3670063511535455;18.180888303900293,17.710105458041426,1.7550865549352914;5.603314206923406,15.061499433687663,0.33291542511302596;14.393965258284949,16.773528863435523,0.32552247964260006;17.96258746017754,2.3354113635682663,1.9896278092362185;0.5353048677538491,3.534819999470317,0.45035220644589824;1.2426497727961934,13.00584415422708,0.6720077458859599;11.850219754586075,9.301132494493988,0.49467122159440513;16.212468771955393,12.990915468807469,0.21367239747307137;6.566480696031519,16.16939173633851,2.2636597774896576;6.6496508104053795,11.09476684524001,2.2171136207639046;0.7287794471806972,9.206463614733952,0.34482294581450823;14.459754327837723,2.016083265541253,1.0093885978789328"
74,drone_5,9.094,9.019,7.917,3.939,"1.2686419920088379,13.147669528927096,0.4739172566023097;11.722063614915397,14.946395349173926,0.456834988016712;18.490838515993577,10.851314868959594,0.6359301039237047;15.274620811147585,14.327682662184666,0.7482967005257972;12.285751464433764,16.50810834874739,1.5904070532221166;18.220327306148544,7.807375179160548,0.4983118525016469;17.874551629131464,10.200152623123401,0.7310922398240679;10.339795062767898,14.574688301357062,0.3183678034341834;13.660444111371971,9.141637143335636,0.7192209918060126;16.645175757560132,8.07524480563955,0.8898293729257217;11.608936071185704,19.51946152850075,0.3670063511535455;18.180888303900293,17.710105458041426,1.7550865549352914;5.603314206923406,15.061499433687663,0.33291542511302596;14.393965258284949,16.773528863435523,0.32552247964260006;17.96258746017754,2.3354113635682663,1.9896278092362185;0.5353048677538491,3.534819999470317,0.45035220644589824;1.2426497727961934,13.00584415422708,0.6720077458859599;11.850219754586075,9.301132494493988,0.49467122159440513;16.212468771955393,12.990915468807469,0.21367239747307137;6.566480696031519,16.16939173633851,2.2636597774896576;6.6496508104053795,11.09476684524001,2.2171136207639046;0.7287794471806972,9.206463614733952,0.34482294581450823;14.459754327837723,2.016083265541253,1.0093885978789328"
74,drone_7,8.570,6.203,7.917,3.939,"1.2686419920088379,13.147669528927096,0.4739172566023097;11.722063614915397,14.946395349173926,0.456834988016712;18.490838515993577,10.851314868959594,0.6359301039237047;15.274620811147585,14.327682662184666,0.7482967005257972;12.285751464433764,16.50810834874739,1.5904070532221166;18.220327306148544,7.807375179160548,0.4983118525016469;17.874551629131464,10.200152623123401,0.7310922398240679;10.339795062767898,14.574688301357062,0.3183678034341834;13.660444111371971,9.141637143335636,0.7192209918060126;16.645175757560132,8.07524480563955,0.8898293729257217;11.608936071185704,19.51946152850075,0.3670063511535455;18.180888303900293,17.710105458041426,1.7550865549352914;5.603314206923406,15.061499433687663,0.33291542511302596;14.393965258284949,16.773528863435523,0.32552247964260006;17.96258746017754,2.3354113635682663,1.9896278092362185;0.5353048677538491,3.534819999470317,0.45035220644589824;1.2426497727961934,13.00584415422708,0.6720077458859599;11.850219754586075,9.301132494493988,0.49467122159440513;16.212468771955393,12.990915468807469,0.21367239747307137;6.566480696031519,16.16939173633851,2.2636597774896576;6.6496508104053795,11.09476684524001,2.2171136207639046;0.7287794471806972,9.206463614733952,0.34482294581450823;14.459754327837723,2.016083265541253,1.0093885978789328"
74,drone_8,11.757,5.200,7.917,3.939,"1.2686419920088379,13.147669528927096,0.4739172566023097;11.722063614915397,14.946395349173926,0.456834988016712;18.490838515993577,10.851314868959594,0.6359301039237047;15.274620811147585,14.327682662184666,0.7482967005257972;12.285751464433764,16.50810834874739,1.5904070532221166;18.220327306148544,7.807375179160548,0.4983118525016469;17.874551629131464,10.200152623123401,0.7310922398240679;10.339795062767898,14.574688301357062,0.3183678034341834;13.660444111371971,9.141637143335636,0.7192209918060126;16.645175757560132,8.07524480563955,0.8898293729257217;11.608936071185704,19.51946152850075,0.3670063511535455;18.180888303900293,17.710105458041426,1.7550865549352914;5.603314206923406,15.061499433687663,0.33291542511302596;14.393965258284949,16.773528863435523,0.32552247964260006;17.96258746017754,2.3354113635682663,1.9896278092362185;0.5353048677538491,3.534819999470317,0.45035220644589824;1.2426497727961934,13.00584415422708,0.6720077458859599;11.850219754586075,9.301132494493988,0.49467122159440513;16.212468771955393,12.990915468807469,0.21367239747307137;6.566480696031519,16.16939173633851,2.2636597774896576;6.6496508104053795,11.09476684524001,2.2171136207639046;0.7287794471806972,9.206463614733952,0.34482294581450823;14.459754327837723,2.016083265541253,1.0093885978789328"
74,drone_9,7.500,6.346,7.917,3.939,"1.2686419920088379,13.147669528927096,0.4739172566023097;11.722063614915397,14.946395349173926,0.456834988016712;18.490838515993577,10.851314868959594,0.6359301039237047;15.274620811147585,14.327682662184666,0.7482967005257972;12.285751464433764,16.50810834874739,1.5904070532221166;18.220327306148544,7.807375179160548,0.4983118525016469;17.874551629131464,10.200152623123401,0.7310922398240679;10.339795062767898,14.574688301357062,0.3183678034341834;13.660444111371971,9.141637143335636,0.7192209918060126;16.645175757560132,8.07524480563955,0.8898293729257217;11.608936071185704,19.51946152850075,0.3670063511535455;18.180888303900293,17.710105458041426,1.7550865549352914;5.603314206923406,15.061499433687663,0.33291542511302596;14.393965258284949,16.773528863435523,0.32552247964260006;17.96258746017754,2.3354113635682663,1.9896278092362185;0.5353048677538491,3.534819999470317,0.45035220644589824;1.2426497727961934,13.00584415422708,0.6720077458859599;11.850219754586075,9.301132494493988,0.49467122159440513;16.212468771955393,12.990915468807469,0.21367239747307137;6.566480696031519,16.16939173633851,2.2636597774896576;6.6496508104053795,11.09476684524001,2.2171136207639046;0.7287794471806972,9.206463614733952,0.34482294581450823;14.459754327837723,2.016083265541253,1.0093885978789328"
